Time,Job,Money_Amount_In,Money_Amount_Out,Freelancer,Day,Date,Number_of_Transfers,Latitude_Sender,Longitude_Sender,Latitude_Receiver,Longitude_Receiver,Total_Money,Fraud,Transaction_Distance,Hour
17:13,Student,0,41.29,0,Tue,2019-08-13,1,34.847,-98.9836,33.88625,-98.805123,41.29,0,0.9771870865034028,17
18:28,Student,0,136.05,0,Fri,2019-12-06,1,41.4193,-99.3844,42.231717,-98.797638,136.05,0,1.0021531951418394,18
21:24,Doctor,0,23.25,0,Thu,2019-01-24,1,48.8878,-118.2105,48.869346,-118.155997,23.25,0,0.0575423941542198,21
16:31,Student,0,22.43,0,Mon,2020-03-23,1,41.8117,-79.2643,42.238194,-78.845647,22.43,0,0.5976348939319085,16
01:57,Student,0,170.13,0,Thu,2019-09-05,1,33.1194,-83.8235,33.575351,-83.010568,170.13,0,0.9320674605547506,1
16:27,Freelancer,0,47.33,1,Sat,2020-05-30,1,32.7185,-117.1593,32.670525,-117.13608899999998,47.33,0,0.0532949448447121,16
20:17,Teacher,0,67.74,0,Sun,2019-11-03,1,44.6437,-90.1031,43.963184000000005,-90.726745,67.74,0,0.9230574804859076,20
08:03,Engineer,0,70.48,0,Mon,2020-04-13,1,30.8635,-87.7644,30.514664,-88.719059,70.48,0,1.016395769952341,8
14:00,Student,0,116.29,0,Sat,2019-11-09,1,30.946,-83.2474,31.863227,-83.210227,116.29,0,0.9179799570023268,14
20:31,Student,0,141.97,0,Sat,2019-02-09,1,31.882,-88.9981,32.325158,-89.837248,141.97,0,0.948977543921886,20
12:48,Freelancer,0,9.6,1,Sun,2019-09-01,1,38.4921,-85.4524,37.611663,-85.815071,9.6,0,0.9522077321729776,12
23:11,Freelancer,0,39.25,1,Thu,2019-07-11,1,32.3836,-94.8653,32.577752000000004,-93.929617,39.25,0,0.9556137690474236,23
16:35,Student,0,105.16,0,Tue,2019-02-12,1,41.1832,-96.9882,41.337749,-96.317336,105.16,0,0.6884358357152922,16
05:09,Engineer,0,36.2,0,Mon,2019-12-09,1,39.1329,-95.7023,38.419421,-95.93381,36.2,0,0.7500994357690182,5
23:36,Student,0,6.39,0,Sat,2019-03-23,1,41.8467,-74.1038,41.284556,-74.074425,6.39,0,0.5629109764083448,23
04:19,Freelancer,0,8.4,1,Sun,2019-09-15,1,39.6321,-84.2675,39.207405,-84.253603,8.4,0,0.4249223101156256,4
08:39,Student,0,9.1,0,Sun,2019-09-08,1,29.9912,-90.2479,30.17125,-89.649773,9.1,0,0.6246390242604177,8
15:10,Student,0,75.71,0,Wed,2019-07-17,1,36.115,-84.0438,35.877647,-84.97776,75.71,0,0.9636481350622734,15
16:17,Student,0,75.49,0,Mon,2019-12-30,1,44.0948,-70.23899999999999,43.262236,-70.329473,75.49,0,0.8374653293271292,16
12:19,Freelancer,0,179.52,1,Sat,2019-05-04,1,40.7687,-80.3592,40.691961,-80.728052,179.52,0,0.3767501453549865,12
22:31,Student,0,327.25,0,Tue,2019-02-19,1,33.1194,-83.8235,33.95752,-83.920859,327.25,0,0.8437558351093077,22
08:42,Engineer,0,56.5,0,Tue,2019-09-24,1,40.6284,-76.195,39.641214,-76.391215,56.5,0,1.006497155893153,8
14:21,Student,0,50.99,0,Mon,2019-09-16,1,39.8016,-75.3478,40.589799,-74.898264,50.99,0,0.9073809998545298,14
21:29,Doctor,0,4.45,0,Sun,2019-12-22,1,37.0581,-86.1938,37.186673,-85.768364,4.45,0,0.4444398794268927,21
16:41,Student,0,220.2,0,Fri,2019-06-21,1,33.4629,-86.7904,33.404173,-87.412177,220.2,0,0.6245442324271299,16
04:00,Student,0,50.38,0,Mon,2019-04-01,1,39.0298,-77.0793,38.395345,-77.771284,50.38,0,0.938815745117747,4
14:34,Student,0,43.26,0,Thu,2020-05-14,1,44.9595,-93.8482,45.208469,-93.326083,43.26,0,0.5784390414296136,14
14:59,Teacher,0,147.42,0,Mon,2019-01-28,1,30.33,-95.0202,30.953703000000004,-95.601582,147.42,0,0.8526490849892451,14
20:40,Student,0,12.66,0,Mon,2019-08-19,1,39.0298,-77.0793,39.717997,-77.838707,12.66,0,1.0248483314412855,20
22:33,Teacher,0,46.65,0,Mon,2019-04-15,1,44.3229,-69.9576,44.151145,-70.14911500000001,46.65,0,0.2572504135079336,22
04:31,Student,0,27.59,0,Tue,2020-03-17,1,33.141,-82.515,33.614007,-82.94231500000001,27.59,0,0.6374431200303354,4
22:05,Student,0,2.03,0,Sat,2019-09-28,1,40.817,-74.0,40.965656,-74.925248,2.03,0,0.9371139033436618,22
22:34,Student,0,40.52,0,Fri,2019-07-26,1,32.69,-96.9177,31.881082,-97.63932,40.52,0,1.08401280210337,22
20:45,Student,0,3.37,0,Tue,2019-08-06,1,38.9621,-94.5959,38.885415,-95.54653,3.37,0,0.9537179803930548,20
14:06,Student,0,9.64,0,Tue,2019-05-14,1,36.8347,-84.4436,37.137166,-83.561999,9.64,0,0.9320439927154768,14
17:39,Student,0,44.58,0,Sat,2020-06-06,1,43.0048,-108.8964,42.383123,-108.312382,44.58,0,0.8529708767906482,17
13:47,Teacher,0,99.28,0,Sat,2019-12-14,1,34.0326,-82.2027,34.035778,-82.82928299999999,99.28,0,0.6265910592826838,13
00:41,Freelancer,0,147.81,1,Mon,2019-04-29,1,42.728,-71.181,43.264529,-71.96535,147.81,0,0.9502990531096024,0
23:56,Student,0,128.22,0,Mon,2019-07-15,1,42.8546,-75.6605,42.057978000000006,-75.313786,128.22,0,0.8688021688969195,23
05:22,Engineer,0,76.16,0,Thu,2019-12-26,1,41.6414,-96.5232,42.380786,-97.024504,76.16,0,0.8933069782622294,5
09:59,Student,0,44.4,0,Wed,2019-12-11,1,33.1194,-83.8235,33.428781,-82.954971,44.4,0,0.921986565521425,9
13:44,Teacher,0,100.98,0,Tue,2019-09-03,1,40.1151,-79.8627,39.505069,-78.962183,100.98,0,1.0876896102519382,13
02:59,Student,0,89.55,0,Mon,2020-06-01,1,43.3526,-102.5411,43.595953,-103.503464,89.55,0,0.9926556054871132,2
10:14,Student,0,73.35,0,Mon,2019-10-28,1,43.4269,-85.2924,42.871344,-85.460363,73.35,0,0.5803912805211698,10
14:14,Student,0,73.79,0,Sun,2020-03-15,1,30.5354,-95.4532,30.735195,-96.434927,73.79,0,1.0018512586976238,14
14:28,Student,0,76.76,0,Sun,2019-09-08,1,34.3795,-118.523,34.17107,-118.931067,76.76,0,0.4582158240272831,14
20:42,Student,0,8.1,0,Wed,2020-06-03,1,32.8224,-85.7704,33.37494,-85.47120600000001,8.1,0,0.6283450495038471,20
13:02,Student,0,9.49,0,Tue,2019-11-12,1,35.1959,-83.8228,36.003418,-82.83075500000001,9.49,0,1.2791554254073207,13
19:19,Student,0,83.49,0,Sat,2019-05-25,1,45.6675,-93.2433,44.747057,-93.717385,83.49,0,1.0353607600609491,19
14:03,Student,0,69.92,0,Wed,2020-01-08,1,30.7906,-81.5607,30.946202000000003,-81.267392,69.92,0,0.3320264526630345,14
08:01,Student,0,82.79,0,Sat,2019-12-28,1,34.4793,-87.4769,33.770107,-87.070813,82.79,0,0.8172278524487514,8
21:40,Student,0,41.75,0,Fri,2019-10-25,1,41.5205,-80.0573,42.480238,-80.165594,41.75,0,0.9658284625543,21
20:33,Student,0,103.57,0,Sat,2019-02-23,1,29.5894,-98.5201,28.735131,-97.798126,103.57,0,1.118490939184135,20
05:36,Engineer,0,68.99,0,Fri,2019-07-26,1,48.6669,-96.5969,48.093406,-95.816411,68.99,0,0.9685341744910196,5
23:36,Student,0,11.35,0,Tue,2019-04-16,1,42.0158,-73.2913,41.270129,-74.067899,11.35,0,1.076629577450846,23
08:20,Student,0,57.32,0,Thu,2019-01-31,1,34.7437,-102.5064,35.106689,-102.186532,57.32,0,0.4838145838490238,8
01:21,Student,0,3.3,0,Mon,2019-12-09,1,32.153,-90.1217,32.586232,-90.387932,3.3,0,0.5084972405510225,1
17:21,Teacher,0,120.45,0,Sun,2019-03-31,1,42.728,-71.181,42.902078,-71.476197,120.45,0,0.3427016470532372,17
21:27,Student,0,194.25,0,Mon,2019-11-04,1,39.5723,-90.2379,38.73244,-89.539761,194.25,0,1.0921368425801776,21
17:23,Student,0,4.88,0,Sat,2019-08-03,1,39.537,-83.455,39.179976,-82.917126,4.88,0,0.645580805517016,17
05:03,Engineer,0,36.55,0,Sun,2019-12-15,1,41.2001,-92.1354,40.98609,-92.843712,36.55,0,0.7399365982596008,5
15:55,Student,0,1.61,0,Thu,2019-10-17,1,41.8467,-74.1038,40.935025,-74.547405,1.61,0,1.0138721327909077,15
19:48,Student,0,1.43,0,Mon,2019-09-30,1,41.0539,-106.0763,42.032219,-106.362979,1.43,0,1.0194571667323713,19
11:37,Student,0,62.94,0,Sat,2019-06-08,1,37.7827,-80.3129,37.035233000000005,-80.081071,62.94,0,0.7825928707380306,11
23:42,Freelancer,0,9.93,1,Mon,2020-02-24,1,46.1838,-101.2589,45.658915,-102.000168,9.93,0,0.9082854788275574,23
00:41,Engineer,0,38.63,0,Wed,2020-04-29,1,35.2563,-111.95,34.880056,-112.650821,38.63,0,0.7954304630682602,0
14:44,Doctor,0,119.01,0,Sun,2019-09-15,1,38.9829,-93.9757,39.004751,-94.77634,119.01,0,0.8009381223296854,14
23:45,Student,0,608.1,0,Mon,2019-03-11,1,40.1008,-80.0652,40.070784,-79.287839,608.1,0,0.777940283426047,23
17:38,Teacher,0,67.88,0,Sun,2019-12-15,1,41.606,-109.23,41.566277,-109.832271,67.88,0,0.6035795508215982,17
02:06,Engineer,0,68.48,0,Tue,2020-04-07,1,38.1901,-85.7519,37.796337,-86.664271,68.48,0,0.9937153223182116,2
21:48,Freelancer,0,6.79,1,Sun,2019-08-18,1,41.4972,-98.7858,41.40935,-98.530486,6.79,0,0.2700052982739385,21
13:00,Student,0,56.42,0,Tue,2019-06-18,1,35.1959,-83.8228,34.613339,-83.167565,56.42,0,0.876761212614931,13
17:31,Student,0,17.89,0,Sat,2019-12-07,1,39.1505,-79.503,38.499103000000005,-79.796755,17.89,0,0.7145698367787414,17
13:27,Student,0,59.98,0,Sat,2019-03-16,1,34.9889,-106.0609,34.860012,-105.440291,59.98,0,0.6338514395542564,13
12:41,Student,0,30.74,0,Tue,2019-09-17,1,35.8759,-96.9623,35.881712,-96.126769,30.74,0,0.8355512140527385,12
04:14,Freelancer,0,376.08,1,Mon,2020-06-15,1,38.8856,-77.1802,38.207692,-76.585431,376.08,0,0.9018366924366032,4
08:10,Freelancer,0,3.96,1,Sun,2019-07-28,1,41.0472,-79.8089,40.333568,-80.19574300000001,3.96,0,0.8117377273929097,8
07:52,Student,0,134.83,0,Sun,2019-09-22,1,36.6966,-96.7869,36.965173,-96.855263,134.83,0,0.2771370709558731,7
14:59,Student,0,20.61,0,Thu,2019-12-19,1,44.0577,-76.0196,44.123307,-75.753047,20.61,0,0.2745082517120404,14
07:40,Student,0,116.5,0,Mon,2019-05-06,1,36.7651,-94.0492,36.266858,-94.542872,116.5,0,0.7013965598347351,7
20:20,Student,0,16.36,0,Thu,2020-01-30,1,43.7575,-122.481,44.212345,-121.780021,16.36,0,0.8356168574568038,20
01:50,Teacher,0,5.11,0,Tue,2019-03-12,1,39.4558,-76.4147,40.291099,-77.385529,5.11,0,1.2807159586114387,1
04:30,Student,0,1.45,0,Tue,2019-01-08,1,31.6591,-96.8094,31.664679,-96.716184,1.45,0,0.09338280300462,4
12:16,Student,0,5.88,0,Sat,2019-06-15,1,33.7467,-117.1721,33.689956,-118.017319,5.88,0,0.847121620251189,12
06:07,Engineer,0,54.16,0,Wed,2019-09-04,1,40.4591,-98.5551,40.635167,-99.05457,54.16,0,0.5295940609457431,6
14:32,Student,0,117.48,0,Wed,2019-07-03,1,40.8618,-85.6067,39.944509,-86.120864,117.48,0,1.0515642622193877,14
12:58,Doctor,0,44.88,0,Fri,2019-04-19,1,44.6873,-104.4414,45.097242,-104.036806,44.88,0,0.5759763434378213,12
00:41,Engineer,0,61.46,0,Mon,2019-08-05,1,40.3673,-79.1605,40.691862,-79.916445,61.46,0,0.8226745011661633,0
07:16,Engineer,0,67.12,0,Fri,2020-06-05,1,35.8596,-86.421,35.966681,-86.436008,67.12,0,0.1081276126851972,7
08:26,Student,0,40.93,0,Sat,2019-04-13,1,38.9087,-77.0414,37.926728,-77.360024,40.93,0,1.0323711842937169,8
16:43,Student,0,5.4,0,Sat,2019-09-14,1,35.9866,-106.0654,35.875201000000004,-106.644788,5.4,0,0.5900001624957486,16
15:46,Student,0,50.63,0,Mon,2019-01-07,1,43.7588,-97.8712,43.68184,-98.190064,50.63,0,0.3280199568562911,15
00:54,Student,0,106.61,0,Fri,2020-06-12,1,34.4793,-87.4769,34.460747,-86.952477,106.61,0,0.5247510807401914,0
13:57,Student,0,548.24,0,Tue,2020-03-31,1,43.3526,-102.5411,43.126934000000006,-102.877262,548.24,0,0.4048827408028152,13
20:08,Student,0,73.36,0,Fri,2019-05-03,1,41.6964,-96.9858,41.015584,-97.965869,73.36,0,1.1933338470926735,20
01:02,Teacher,0,5.01,0,Mon,2019-11-04,1,32.3929,-91.4714,31.697657,-92.223175,5.01,0,1.0239767964529225,1
15:01,Student,0,1.74,0,Mon,2019-12-02,1,38.2911,-92.7059,38.54176,-91.827105,1.74,0,0.9138441265472972,15
11:34,Freelancer,0,2.74,1,Sat,2019-05-18,1,42.074,-74.453,42.335683,-73.68254499999999,2.74,0,0.8136823087139243,11
16:08,Student,0,79.83,0,Sun,2020-05-17,1,42.7012,-92.0762,42.13704,-91.269534,79.83,0,0.984371139944692,16
22:50,Student,0,1.09,0,Sat,2019-08-17,1,37.3304,-121.7913,37.544138,-121.845455,1.09,0,0.2204919424128671,22
20:30,Student,0,175.97,0,Tue,2019-09-24,1,28.5697,-80.8191,27.708518,-80.890998,175.97,0,0.8641780832259041,20
08:18,Teacher,0,28.58,0,Mon,2019-12-30,1,40.7268,-124.2174,41.318512,-124.418085,28.58,0,0.6248180216423052,8
18:16,Student,0,33.82,0,Tue,2019-08-20,1,41.2419,-81.7453,41.078453,-81.904761,33.82,0,0.2283478318924818,18
19:43,Doctor,0,55.9,0,Tue,2020-04-28,1,34.0287,-118.4924,33.90234,-117.713662,55.9,0,0.7889231408977722,19
23:33,Student,0,31.84,0,Thu,2019-06-13,1,31.929,-97.6443,32.803104,-98.464466,31.84,0,1.1986367549729149,23
05:18,Freelancer,0,12.53,1,Mon,2019-06-10,1,44.3566,-103.6999,43.880563,-103.121127,12.53,0,0.749392694718861,5
16:22,Freelancer,0,8.85,1,Mon,2019-07-08,1,29.3641,-98.4924,28.395584000000003,-98.337137,8.85,0,0.9808821750980068,16
13:42,Student,0,1.35,0,Mon,2020-01-27,1,30.0377,-95.5326,29.931152,-95.982312,1.35,0,0.4621616159396969,13
23:05,Freelancer,0,6.31,1,Fri,2020-05-29,1,36.0424,-79.3242,36.016844,-79.205832,6.31,0,0.1210953862044338,23
16:50,Student,0,61.8,0,Fri,2019-12-06,1,48.8328,-108.3961,48.42741,-107.709219,61.8,0,0.7975879639644752,16
10:10,Engineer,0,43.28,0,Fri,2019-03-01,1,41.6611,-73.0449,41.819445,-73.45971800000001,43.28,0,0.4440125135049804,10
10:10,Doctor,0,90.7,0,Mon,2019-10-14,1,42.8062,-100.6215,42.872006,-101.353199,90.7,0,0.7346522008658309,10
19:25,Student,0,63.78,0,Sat,2019-06-15,1,42.6835,-77.8664,41.739786,-77.89357,63.78,0,0.944105037957112,19
01:38,Freelancer,0,10.73,1,Fri,2019-03-15,1,44.9595,-93.8482,44.732461,-94.096452,10.73,0,0.3364160564316095,1
13:10,Student,0,34.66,0,Tue,2019-12-17,1,42.8223,-83.2829,41.974376,-82.68521199999999,34.66,0,1.037403516053423,13
22:28,Doctor,0,112.74,0,Sun,2019-12-15,1,29.7736,-95.4034,29.264777,-96.377245,112.74,0,1.0987606333292044,22
22:10,Doctor,0,128.88,0,Sat,2020-04-11,1,28.9254,-81.6801,28.536477,-82.45868,128.88,0,0.870314837474926,22
04:15,Engineer,0,58.08,0,Sun,2019-09-22,1,36.9412,-98.2458,36.842501,-98.537758,58.08,0,0.3081898219685347,4
15:44,Teacher,0,18.04,0,Tue,2020-06-09,1,29.3641,-98.4924,29.203614,-99.167543,18.04,0,0.693955205070895,15
08:28,Engineer,0,71.73,0,Sun,2019-03-31,1,36.2017,-81.1286,36.565928,-81.932388,71.73,0,0.8824608687800234,8
12:14,Student,0,109.49,0,Mon,2019-03-04,1,32.1482,-99.1872,32.460719,-98.649878,109.49,0,0.621597182301368,12
20:43,Student,0,2.19,0,Thu,2019-10-17,1,29.0393,-95.4401,29.730412,-94.910128,2.19,0,0.8709225667807681,20
21:33,Student,0,57.57,0,Thu,2020-04-30,1,43.3526,-102.5411,43.683105,-101.946547,57.57,0,0.680240269929679,21
13:00,Student,0,70.03,0,Sat,2019-12-28,1,36.2395,-95.9596,36.053499,-96.741747,70.03,0,0.803959141754115,13
22:38,Student,0,16.26,0,Sun,2019-07-07,1,35.6665,-97.4798,35.429844,-96.640504,16.26,0,0.8720228425631876,22
21:11,Student,0,21.28,0,Tue,2020-04-07,1,34.9889,-106.0609,34.171725,-106.399744,21.28,0,0.8846413041233122,21
22:03,Student,0,77.65,0,Mon,2020-03-30,1,43.7185,-72.4439,43.45523,-73.161713,77.65,0,0.7645695493995356,22
18:16,Freelancer,0,231.63,1,Sun,2020-05-10,1,33.8155,-112.1202,33.932303999999995,-111.308081,231.63,0,0.8204757428327736,18
08:02,Student,0,109.43,0,Mon,2020-04-20,1,42.4048,-88.3054,41.841488,-88.8441,109.43,0,0.779434474054102,8
13:21,Teacher,0,202.74,0,Fri,2020-06-12,1,34.7789,-86.5438,35.606118,-87.377535,202.74,0,1.1744801700109655,13
21:14,Doctor,0,2.44,0,Mon,2019-10-28,1,35.2087,-92.2123,34.55885,-91.42737,2.44,0,1.0190290120501992,21
23:45,Student,0,27.74,0,Mon,2020-02-24,1,36.9688,-78.5615,37.4116,-77.843972,27.74,0,0.8431596947103204,23
07:28,Student,0,28.16,0,Sun,2020-01-05,1,29.8872,-90.0331,30.554846,-89.659976,28.16,0,0.7648350807147937,7
03:40,Student,0,120.61,0,Wed,2020-01-29,1,40.7699,-73.9511,39.866284,-74.73804399999999,120.61,0,1.198249863172112,3
22:19,Student,0,185.27,0,Sat,2019-11-16,1,42.3327,-95.6045,41.45663,-95.093745,185.27,0,1.01408545740732,22
15:39,Student,0,1.14,0,Tue,2019-03-26,1,40.6747,-74.2239,40.587305,-73.898905,1.14,0,0.3365406900361395,15
08:27,Engineer,0,48.43,0,Thu,2019-09-05,1,33.9659,-80.9355,33.248884000000004,-80.689322,48.43,0,0.7580999617068922,8
12:55,Student,0,379.47,0,Fri,2019-02-01,1,44.6723,-103.8396,43.864224,-104.782908,379.47,0,1.2421017690350509,12
23:07,Teacher,0,70.1,0,Thu,2020-05-21,1,43.196000000000005,-72.3001,42.835202,-72.348576,70.1,0,0.3640399969508862,23
16:08,Student,0,6.32,0,Tue,2020-03-17,1,32.5104,-86.8138,32.44855,-87.03027,6.32,0,0.2251325907104531,16
09:58,Engineer,0,51.23,0,Thu,2019-12-26,1,38.9311,-89.2463,38.642594,-89.14697199999999,51.23,0,0.3051258160497104,9
02:32,Student,0,8.32,0,Mon,2019-11-04,1,38.6476,-78.7717,38.808384,-77.881516,8.32,0,0.9045877782238624,2
09:15,Freelancer,0,6.55,1,Sun,2020-02-23,1,41.71,-111.9817,40.955445000000005,-111.659911,6.55,0,0.8203056799425448,9
16:25,Student,0,129.33,0,Sat,2019-04-27,1,42.6315,-75.1866,41.899085,-75.240638,129.33,0,0.734405771810792,16
20:56,Doctor,0,40.35,0,Sun,2019-03-31,1,27.9004,-82.7152,27.590258,-83.451113,40.35,0,0.7985962707983411,20
14:43,Doctor,0,66.63,0,Tue,2020-06-09,1,43.2326,-86.2492,43.219941,-86.01042,66.63,0,0.2391153250651296,14
08:02,Engineer,0,60.11,0,Sat,2019-01-12,1,41.1832,-96.9882,40.48144,-97.74143,60.11,0,1.0294768236827785,8
01:15,Student,0,106.45,0,Sat,2020-03-21,1,41.2244,-86.6966,41.349174,-86.619309,106.45,0,0.1467734640764438,1
21:24,Student,0,2.0,0,Sun,2020-03-01,1,39.047,-122.9328,38.168966,-123.464572,2.0,0,1.0265111617220746,21
23:18,Student,0,6.55,0,Sun,2019-09-22,1,39.0298,-77.0793,39.42425,-77.302187,6.55,0,0.4530666808197213,23
02:23,Engineer,0,57.39,0,Fri,2019-11-15,1,41.36600000000001,-98.0054,42.158612,-97.92006,57.39,0,0.7971930118509469,2
12:00,Freelancer,0,109.92,1,Sun,2020-01-12,1,39.3036,-89.2853,39.665148,-88.481641,109.92,0,0.8812404578689156,12
06:48,Student,0,48.54,0,Fri,2019-10-11,1,45.6675,-93.2433,45.207277000000005,-93.043622,48.54,0,0.5016737121007987,6
05:18,Student,0,22.35,0,Fri,2019-06-21,1,41.0001,-78.2357,40.532278000000005,-78.084937,22.35,0,0.4915149090851646,5
19:54,Student,0,103.66,0,Tue,2019-04-16,1,38.4549,-122.2564,37.896088,-122.684324,103.66,0,0.7038393290517426,19
01:53,Engineer,0,61.37,0,Tue,2019-12-17,1,41.5205,-80.0573,41.08511,-79.830607,61.37,0,0.4908708265409518,1
00:49,Student,0,45.79,0,Mon,2019-08-26,1,45.6892,-122.6616,46.530115,-122.80477,45.79,0,0.8530156423683001,0
14:27,Student,0,8.7,0,Tue,2020-04-28,1,44.8021,-122.7624,44.022898,-123.086819,8.7,0,0.8440399542468424,14
14:43,Doctor,0,51.96,0,Sun,2019-12-22,1,44.2529,-85.01700000000001,44.034121,-85.410761,51.96,0,0.4504575184875773,14
16:36,Student,0,4.95,0,Mon,2019-08-12,1,41.2001,-92.1354,41.165992,-92.252815,4.95,0,0.1222687118154041,16
01:02,Teacher,0,108.53,0,Fri,2019-05-03,1,42.377,-83.0796,42.263347,-82.68972,108.53,0,0.4061076443616936,1
15:24,Student,0,7.12,0,Fri,2019-05-10,1,26.6939,-81.9452,25.932807,-82.575672,7.12,0,0.988310425642164,15
19:05,Student,0,9.38,0,Wed,2019-11-20,1,48.2777,-112.8456,47.561981,-111.849439,9.38,0,1.226617472923813,19
09:27,Student,0,60.46,0,Mon,2020-03-09,1,40.0369,-75.0664,39.257755,-75.46506099999999,60.46,0,0.8752128449388706,9
13:23,Student,0,2.55,0,Mon,2020-06-01,1,40.4971,-82.8342,41.419705,-82.657938,2.55,0,0.939291370485747,13
16:17,Student,0,52.78,0,Thu,2020-04-09,1,44.4477,-93.4252,43.634363,-93.661516,52.78,0,0.8469724478547082,16
16:32,Teacher,0,149.19,0,Tue,2019-11-19,1,32.5104,-86.8138,32.804045,-86.575533,149.19,0,0.3781514899005511,16
20:15,Student,0,51.74,0,Sat,2019-07-27,1,37.6395,-97.1714,37.582744,-97.320734,51.74,0,0.159755710671008,20
22:53,Student,0,36.63,0,Mon,2019-11-18,1,43.4512,-71.48899999999999,42.8599,-71.086001,36.63,0,0.7155724170208013,22
12:18,Student,0,74.53,0,Sat,2019-07-27,1,36.6704,-93.0377,36.272812,-92.512869,74.53,0,0.6584252397235433,12
23:59,Student,0,22.21,0,Wed,2020-03-11,1,44.6087,-74.9732,45.234418,-75.487088,22.21,0,0.8096937026234013,23
18:29,Student,0,12.83,0,Wed,2020-05-20,1,39.8936,-79.7856,40.175311,-79.680229,12.83,0,0.3007725638451783,18
08:57,Engineer,0,57.74,0,Fri,2019-07-26,1,43.5336,-95.6515,42.636081,-96.02394,57.74,0,0.9717262520694822,8
09:47,Student,0,142.36,0,Tue,2019-04-30,1,39.4125,-80.6352,39.165192,-80.150818,142.36,0,0.5438631894033632,9
19:33,Student,0,41.56,0,Sat,2019-08-31,1,45.4093,-122.6847,45.64205,-123.082299,41.56,0,0.4607141492302984,19
06:50,Engineer,0,84.18,0,Tue,2019-03-26,1,31.9907,-96.9837,32.196839000000004,-96.666186,84.18,0,0.3785609957681897,6
18:21,Student,0,96.51,0,Tue,2020-05-19,1,30.8836,-84.3246,31.248836,-84.540549,96.51,0,0.4243009619326798,18
16:52,Student,0,157.95,0,Sat,2019-06-29,1,41.3851,-80.1752,41.477024,-80.308976,157.95,0,0.1623146325874506,16
20:09,Student,0,3.13,0,Mon,2019-11-04,1,41.4575,-74.1659,42.161078,-74.956317,3.13,0,1.0581970685902546,20
19:39,Student,0,9.22,0,Fri,2019-08-02,1,33.6028,-81.9748,33.776208000000004,-82.69564799999999,9.22,0,0.7414122831245686,19
11:35,Engineer,0,45.14,0,Wed,2020-02-19,1,40.8618,-85.6067,40.313182,-84.89448900000001,45.14,0,0.8990140257220685,11
19:23,Student,0,73.64,0,Thu,2019-08-15,1,40.954,-76.1747,40.583562,-76.349753,73.64,0,0.4097168103129305,19
13:11,Doctor,0,1.06,0,Sun,2019-07-14,1,41.4972,-98.7858,41.698984,-99.470301,1.06,0,0.7136234312696138,13
11:19,Student,0,148.51,0,Fri,2020-03-27,1,33.141,-82.515,32.810326,-83.28337900000001,148.51,0,0.8365115551604844,11
21:45,Student,0,2.54,0,Sun,2020-05-24,1,29.6047,-96.5249,29.1336,-95.724735,2.54,0,0.9285468416967508,21
23:56,Teacher,0,183.93,0,Sun,2020-03-22,1,35.9866,-106.0654,35.053394,-106.440549,183.93,0,1.0057883528044138,23
02:30,Doctor,0,42.28,0,Fri,2019-06-07,1,42.426,-83.15,42.186911,-82.33015999999999,42.28,0,0.8539913205185531,2
23:38,Student,0,77.78,0,Fri,2019-05-31,1,41.2419,-81.7453,40.480041,-81.948779,77.78,0,0.7885637826593372,23
22:24,Student,0,2.63,0,Wed,2020-03-11,1,38.5072,-81.89,38.857791,-81.930141,2.63,0,0.3528814945020516,22
11:36,Student,0,33.83,0,Sun,2020-06-07,1,45.5783,-94.4199,45.909546,-94.25254,33.83,0,0.3711243485895271,11
00:48,Engineer,0,60.16,0,Wed,2019-12-04,1,36.385,-98.0727,35.952059000000006,-97.086091,60.16,0,1.077420636688381,0
22:23,Student,0,67.63,0,Sun,2019-12-29,1,40.6025,-80.3863,40.699544,-80.897423,67.63,0,0.5202540332039709,22
17:55,Student,0,28.22,0,Sat,2019-04-27,1,44.5995,-86.2141,44.782687,-85.965254,28.22,0,0.3090013085490117,17
07:21,Engineer,0,45.6,0,Tue,2019-04-30,1,41.173,-89.2187,41.716485,-89.99847700000001,45.6,0,0.9504883560328408,7
14:58,Doctor,0,133.17,0,Sat,2019-10-26,1,36.6403,-81.7776,37.270436,-81.574587,133.17,0,0.6620314619902868,14
06:37,Freelancer,0,30.91,1,Thu,2020-03-26,1,44.0948,-70.23899999999999,43.323354,-71.002788,30.91,0,1.085587877539172,6
06:29,Student,0,110.49,0,Tue,2019-06-25,1,42.4069,-74.1528,42.10838,-74.659469,110.49,0,0.5880711402211507,6
23:33,Student,0,89.11,0,Mon,2019-05-13,1,39.4015,-75.8654,39.963764000000005,-76.34155799999999,89.11,0,0.7367952542328194,23
23:13,Student,0,3.72,0,Thu,2019-09-26,1,30.33,-95.0202,30.400537,-94.500267,3.72,0,0.5246959051279221,23
10:22,Freelancer,0,1.19,1,Sun,2020-05-24,1,43.0048,-108.8964,43.783765,-109.153057,1.19,0,0.8201580865138143,10
04:51,Student,0,111.63,0,Sun,2020-04-19,1,42.6315,-75.1866,43.551744,-75.590414,111.63,0,1.004945155783136,4
01:29,Student,0,128.07,0,Sun,2020-06-07,1,29.8826,-84.5964,30.490504,-84.298055,128.07,0,0.6771683780574815,1
14:06,Student,0,74.68,0,Sat,2019-06-01,1,44.2541,-68.5565,44.787431,-68.183233,74.68,0,0.6509763504536824,14
